time,latitude,longitude,depth,species_nr,scientific_name,common_name,length_fish,number_seen
2016-06-23T00:00:00Z,25.41033,-80.13424,7.5,706,Haemulon sp.,grunt species,2,9
2016-06-23T00:00:00Z,25.41033,-80.13424,7.5,706,Haemulon sp.,grunt species,2,20
2016-08-10T00:00:00Z,25.53742,-80.10444,5.2,708,razorfish species,razorfish species,6,1
2016-08-10T00:00:00Z,25.5374,-80.10467,5.5,734,Acanthurus sp.,surgeonfish species,3,2
2016-08-10T00:00:00Z,25.53742,-80.10444,5.2,708,razorfish species,razorfish species,5,9
2016-08-10T00:00:00Z,25.53742,-80.10444,5.2,708,razorfish species,razorfish species,3,9
2016-08-10T00:00:00Z,25.53742,-80.10444,5.2,708,razorfish species,razorfish species,3,1
2016-08-10T00:00:00Z,25.53742,-80.10444,5.2,708,razorfish species,razorfish species,4,20
2016-10-21T00:00:00Z,25.62117,-80.09379,11.3,706,Haemulon sp.,grunt species,5,1
2016-06-29T00:00:00Z,25.39503,-80.12847,21,706,Haemulon sp.,grunt species,2,1
2016-06-29T00:00:00Z,25.39503,-80.12847,21,706,Haemulon sp.,grunt species,2,5
2016-09-07T00:00:00Z,25.3496,-80.14213,15.5,706,Haemulon sp.,grunt species,7,2
2016-08-11T00:00:00Z,25.51435,-80.09891,22.7,706,Haemulon sp.,grunt species,4,24
2016-08-11T00:00:00Z,25.51435,-80.09891,22.7,706,Haemulon sp.,grunt species,4,162
2016-08-11T00:00:00Z,25.51435,-80.09891,22.7,706,Haemulon sp.,grunt species,3,60
2016-08-11T00:00:00Z,25.51435,-80.09891,22.7,706,Haemulon sp.,grunt species,5,1
2016-08-11T00:00:00Z,25.51435,-80.09891,22.7,706,Haemulon sp.,grunt species,3,2
2016-08-10T00:00:00Z,25.561,-80.09456,21.3,706,Haemulon sp.,grunt species,3,75
2016-08-10T00:00:00Z,25.561,-80.09456,21.3,706,Haemulon sp.,grunt species,6,1
2016-08-10T00:00:00Z,25.561,-80.09456,21.3,706,Haemulon sp.,grunt species,4,24
2016-08-09T00:00:00Z,25.56916,-80.0938,19.8,706,Haemulon sp.,grunt species,4,1
2016-08-09T00:00:00Z,25.56916,-80.0938,19.8,706,Haemulon sp.,grunt species,3,3
2016-10-21T00:00:00Z,25.65953,-80.08783,22.3,703,Jenkinsia sp.,herring species,3,9
2016-10-21T00:00:00Z,25.65953,-80.08783,22.3,703,Jenkinsia sp.,herring species,3,2
2016-09-20T00:00:00Z,25.01797,-80.43966,3,706,Haemulon sp.,grunt species,11,1
2016-09-20T00:00:00Z,25.01797,-80.43966,3,706,Haemulon sp.,grunt species,9,1
2016-09-20T00:00:00Z,25.01797,-80.43966,3,706,Haemulon sp.,grunt species,10,4
2016-09-23T00:00:00Z,25.04028,-80.3944,2.7,706,Haemulon sp.,grunt species,5,2
2016-09-23T00:00:00Z,25.04028,-80.3944,2.7,706,Haemulon sp.,grunt species,5,9
2016-09-23T00:00:00Z,25.04076,-80.39431,2.4,706,Haemulon sp.,grunt species,4,7
2016-09-23T00:00:00Z,25.04076,-80.39431,2.4,706,Haemulon sp.,grunt species,7,2
2016-09-21T00:00:00Z,25.27903,-80.24174,3.7,706,Haemulon sp.,grunt species,4,7
2016-09-21T00:00:00Z,25.27903,-80.24174,3.7,706,Haemulon sp.,grunt species,5,22
2016-09-21T00:00:00Z,25.27902,-80.24164,3.2,706,Haemulon sp.,grunt species,2,1
2016-09-21T00:00:00Z,25.27902,-80.24164,3.2,706,Haemulon sp.,grunt species,4,16
2016-09-21T00:00:00Z,25.27902,-80.24164,3.2,706,Haemulon sp.,grunt species,6,4
2016-09-21T00:00:00Z,25.27902,-80.24164,3.2,706,Haemulon sp.,grunt species,4,45
2016-09-21T00:00:00Z,25.27902,-80.24164,3.2,706,Haemulon sp.,grunt species,3,21
2016-09-15T00:00:00Z,25.30732,-80.21532,7.9,706,Haemulon sp.,grunt species,2,1
2016-09-15T00:00:00Z,25.30721,-80.21544,7,706,Haemulon sp.,grunt species,4,2
2016-09-15T00:00:00Z,25.30732,-80.21532,7.9,706,Haemulon sp.,grunt species,5,8
2016-09-15T00:00:00Z,25.30732,-80.21532,7.9,706,Haemulon sp.,grunt species,4,17
2016-09-15T00:00:00Z,25.30721,-80.21544,7,706,Haemulon sp.,grunt species,3,60
2016-09-15T00:00:00Z,25.30732,-80.21532,7.9,706,Haemulon sp.,grunt species,3,8
2016-09-15T00:00:00Z,25.30721,-80.21544,7,706,Haemulon sp.,grunt species,3,187
2016-09-20T00:00:00Z,24.99421,-80.46138,4.4,706,Haemulon sp.,grunt species,7,2
2016-09-20T00:00:00Z,24.99421,-80.46138,4.4,706,Haemulon sp.,grunt species,7,6
2016-09-20T00:00:00Z,24.99421,-80.46138,4.4,706,Haemulon sp.,grunt species,6,2
2016-09-20T00:00:00Z,24.99433,-80.46076,4.1,738,Caranx sp.,jack species,30,2
2016-09-22T00:00:00Z,25.03574,-80.38607,3.8,708,razorfish species,razorfish species,4,1
2016-09-22T00:00:00Z,25.03553,-80.38604,4.1,706,Haemulon sp.,grunt species,3,8
2016-09-22T00:00:00Z,25.03553,-80.38604,4.1,706,Haemulon sp.,grunt species,3,19
2016-09-22T00:00:00Z,25.03553,-80.38604,4.1,706,Haemulon sp.,grunt species,5,9
2016-09-22T00:00:00Z,25.03574,-80.38607,3.8,706,Haemulon sp.,grunt species,5,6
2016-09-22T00:00:00Z,25.03574,-80.38607,3.8,706,Haemulon sp.,grunt species,4,2
2016-09-22T00:00:00Z,25.03574,-80.38607,3.8,706,Haemulon sp.,grunt species,5,2
2016-09-22T00:00:00Z,25.03553,-80.38604,4.1,706,Haemulon sp.,grunt species,4,24
2016-10-20T00:00:00Z,25.22354,-80.22771,3.5,706,Haemulon sp.,grunt species,4,3
2016-10-20T00:00:00Z,25.22354,-80.22771,3.5,706,Haemulon sp.,grunt species,3,8
2016-10-20T00:00:00Z,25.22354,-80.22771,3.5,706,Haemulon sp.,grunt species,2,3
2016-09-20T00:00:00Z,25.28787,-80.21572,10.2,706,Haemulon sp.,grunt species,3,11
2016-09-20T00:00:00Z,25.28799,-80.21559,9.8,706,Haemulon sp.,grunt species,3,1
2016-09-20T00:00:00Z,25.28799,-80.21559,9.8,706,Haemulon sp.,grunt species,2,25
2016-09-20T00:00:00Z,25.28787,-80.21572,10.2,706,Haemulon sp.,grunt species,3,5
2016-09-20T00:00:00Z,25.28787,-80.21572,10.2,706,Haemulon sp.,grunt species,4,2
2016-09-20T00:00:00Z,25.28787,-80.21572,10.2,706,Haemulon sp.,grunt species,2,5
2016-09-20T00:00:00Z,25.28799,-80.21559,9.8,706,Haemulon sp.,grunt species,2,75
2016-09-20T00:00:00Z,25.28799,-80.21559,9.8,706,Haemulon sp.,grunt species,3,4
2016-11-09T00:00:00Z,25.16016,-80.28621,4,706,Haemulon sp.,grunt species,3,22
2016-11-09T00:00:00Z,25.16016,-80.28621,4,706,Haemulon sp.,grunt species,4,7
2016-09-20T00:00:00Z,25.29586,-80.21758,5.3,706,Haemulon sp.,grunt species,4,2
2016-09-20T00:00:00Z,25.29576,-80.21769,6.4,706,Haemulon sp.,grunt species,3,18
2016-10-21T00:00:00Z,25.20755,-80.22358,12.2,706,Haemulon sp.,grunt species,4,1
2016-10-21T00:00:00Z,25.20755,-80.22358,12.2,706,Haemulon sp.,grunt species,3,24
2016-10-21T00:00:00Z,25.20755,-80.22358,12.2,706,Haemulon sp.,grunt species,2,50
2016-10-21T00:00:00Z,25.20969,-80.22058,2.6,706,Haemulon sp.,grunt species,3,20
2016-11-10T00:00:00Z,25.12248,-80.29762,7,706,Haemulon sp.,grunt species,4,9
2016-11-10T00:00:00Z,25.12248,-80.29762,7,706,Haemulon sp.,grunt species,3,2
2016-11-09T00:00:00Z,25.17606,-80.27535,2.6,701,blenny species,blenny species,6,1
2016-11-09T00:00:00Z,25.17606,-80.27535,2.6,706,Haemulon sp.,grunt species,3,3
2016-11-09T00:00:00Z,25.17606,-80.27535,2.6,706,Haemulon sp.,grunt species,3,10
2016-10-20T00:00:00Z,25.22443,-80.21425,4.9,763,Gerres sp.,mojarra species,12,4
2016-10-20T00:00:00Z,25.22443,-80.21425,4.9,763,Gerres sp.,mojarra species,15,10
2016-10-20T00:00:00Z,25.22437,-80.2142,5.6,706,Haemulon sp.,grunt species,2,7
2016-10-20T00:00:00Z,25.22443,-80.21425,4.9,763,Gerres sp.,mojarra species,16,4
2016-09-21T00:00:00Z,25.01433,-80.37575,3.4,706,Haemulon sp.,grunt species,5,1
2016-09-21T00:00:00Z,25.01458,-80.37552,3,706,Haemulon sp.,grunt species,4,1
2016-09-21T00:00:00Z,25.01458,-80.37552,3,706,Haemulon sp.,grunt species,5,4
2016-09-21T00:00:00Z,25.01458,-80.37552,3,706,Haemulon sp.,grunt species,6,1
2016-10-21T00:00:00Z,25.20797,-80.2189,11.9,706,Haemulon sp.,grunt species,4,15
2016-10-21T00:00:00Z,25.20797,-80.2189,11.9,706,Haemulon sp.,grunt species,3,4
2016-09-19T00:00:00Z,25.03345,-80.34754,14.6,706,Haemulon sp.,grunt species,7,11
2016-09-19T00:00:00Z,25.03345,-80.34754,14.6,706,Haemulon sp.,grunt species,8,5
2016-09-19T00:00:00Z,25.03345,-80.34754,14.6,706,Haemulon sp.,grunt species,6,5
2016-11-10T00:00:00Z,25.09898,-80.31433,9.6,706,Haemulon sp.,grunt species,4,2
2016-11-09T00:00:00Z,25.1016,-80.30089,8.8,706,Haemulon sp.,grunt species,3,15
2016-11-09T00:00:00Z,25.1016,-80.30089,8.8,706,Haemulon sp.,grunt species,2,7
2016-11-09T00:00:00Z,25.10075,-80.30159,8.8,706,Haemulon sp.,grunt species,2,93
2016-11-09T00:00:00Z,25.1016,-80.30089,8.8,706,Haemulon sp.,grunt species,3,7
2016-09-21T00:00:00Z,25.26692,-80.19,11,706,Haemulon sp.,grunt species,5,60
2016-09-21T00:00:00Z,25.26692,-80.19,11,706,Haemulon sp.,grunt species,6,76
2016-09-21T00:00:00Z,25.26696,-80.19015,10.4,706,Haemulon sp.,grunt species,6,3
2016-09-21T00:00:00Z,25.26696,-80.19015,10.4,706,Haemulon sp.,grunt species,5,87
2016-09-21T00:00:00Z,25.26692,-80.19,11,706,Haemulon sp.,grunt species,4,15
2016-09-21T00:00:00Z,25.26692,-80.19,11,706,Haemulon sp.,grunt species,8,1
2016-09-21T00:00:00Z,25.26696,-80.19015,10.4,706,Haemulon sp.,grunt species,3,87
2016-09-21T00:00:00Z,25.26696,-80.19015,10.4,706,Haemulon sp.,grunt species,4,182
2016-09-21T00:00:00Z,25.26696,-80.19015,10.4,706,Haemulon sp.,grunt species,3,3
2016-09-21T00:00:00Z,25.26692,-80.19,11,706,Haemulon sp.,grunt species,7,30
2016-11-04T00:00:00Z,25.21349,-80.22294,5.3,706,Haemulon sp.,grunt species,3,18
2016-11-04T00:00:00Z,25.21349,-80.22294,5.3,706,Haemulon sp.,grunt species,2,5
2016-10-20T00:00:00Z,25.22632,-80.21027,4.9,706,Haemulon sp.,grunt species,3,17
2016-10-20T00:00:00Z,25.22632,-80.21027,4.9,706,Haemulon sp.,grunt species,4,8
2016-10-20T00:00:00Z,25.22632,-80.21027,4.9,706,Haemulon sp.,grunt species,2,8
2016-11-04T00:00:00Z,25.21155,-80.22441,5.6,706,Haemulon sp.,grunt species,3,3
2016-11-04T00:00:00Z,25.21155,-80.22441,5.6,706,Haemulon sp.,grunt species,2,3
2016-11-04T00:00:00Z,25.21155,-80.22441,5.6,706,Haemulon sp.,grunt species,2,11
2016-11-10T00:00:00Z,25.13876,-80.26163,6.6,714,needlefish species,needlefish species,15,1
2016-09-12T00:00:00Z,24.69633,-81.05258,1.7,706,Haemulon sp.,grunt species,2,1
2016-08-10T00:00:00Z,24.83765,-80.72848,3.5,706,Haemulon sp.,grunt species,4,9
2016-08-10T00:00:00Z,24.83765,-80.72848,3.5,706,Haemulon sp.,grunt species,4,24
2016-08-10T00:00:00Z,24.83765,-80.72848,3.5,706,Haemulon sp.,grunt species,5,1
2016-08-10T00:00:00Z,24.83765,-80.72848,3.5,706,Haemulon sp.,grunt species,3,5
2016-08-10T00:00:00Z,24.83775,-80.7284,4.4,706,Haemulon sp.,grunt species,4,1
2016-08-25T00:00:00Z,24.94282,-80.55407,4.7,706,Haemulon sp.,grunt species,4,63
2016-08-25T00:00:00Z,24.94282,-80.55407,4.7,706,Haemulon sp.,grunt species,6,20
2016-09-28T00:00:00Z,24.65102,-81.14227,7.6,706,Haemulon sp.,grunt species,2,3
2016-09-28T00:00:00Z,24.65102,-81.14227,7.6,706,Haemulon sp.,grunt species,3,11
2016-09-28T00:00:00Z,24.65122,-81.14199,8.7,706,Haemulon sp.,grunt species,4,3
2016-08-08T00:00:00Z,24.91059,-80.55185,7.6,706,Haemulon sp.,grunt species,4,2
2016-08-08T00:00:00Z,24.91059,-80.55185,7.6,706,Haemulon sp.,grunt species,4,6
2016-08-08T00:00:00Z,24.91059,-80.55185,7.6,706,Haemulon sp.,grunt species,3,2
2016-08-08T00:00:00Z,24.91077,-80.55194,6.9,706,Haemulon sp.,grunt species,4,5
2016-08-08T00:00:00Z,24.91077,-80.55194,6.9,706,Haemulon sp.,grunt species,5,5
2016-08-08T00:00:00Z,24.91077,-80.55194,6.9,706,Haemulon sp.,grunt species,5,12
2016-08-12T00:00:00Z,24.93395,-80.55017,5.6,706,Haemulon sp.,grunt species,18,1
2016-08-12T00:00:00Z,24.93395,-80.55017,5.6,706,Haemulon sp.,grunt species,15,1
2016-08-12T00:00:00Z,24.93395,-80.55017,5.6,706,Haemulon sp.,grunt species,17,4
2016-08-12T00:00:00Z,24.93395,-80.55017,5.6,706,Haemulon sp.,grunt species,3,12
2016-08-12T00:00:00Z,24.93395,-80.55017,5.6,706,Haemulon sp.,grunt species,4,5
2016-08-12T00:00:00Z,24.93395,-80.55017,5.6,706,Haemulon sp.,grunt species,2,5
2016-08-12T00:00:00Z,24.93734,-80.54765,5.5,706,Haemulon sp.,grunt species,3,15
2016-08-12T00:00:00Z,24.93754,-80.54767,4.7,706,Haemulon sp.,grunt species,4,3
2016-08-12T00:00:00Z,24.93754,-80.54767,4.7,706,Haemulon sp.,grunt species,4,7
2016-08-12T00:00:00Z,24.93754,-80.54767,4.7,706,Haemulon sp.,grunt species,3,3
2016-08-12T00:00:00Z,24.93734,-80.54765,5.5,706,Haemulon sp.,grunt species,4,32
2016-08-12T00:00:00Z,24.93734,-80.54765,5.5,706,Haemulon sp.,grunt species,5,15
2016-08-10T00:00:00Z,24.90394,-80.61681,3.7,706,Haemulon sp.,grunt species,5,43
2016-08-10T00:00:00Z,24.90394,-80.61681,3.7,706,Haemulon sp.,grunt species,7,90
2016-08-10T00:00:00Z,24.90394,-80.61681,3.7,706,Haemulon sp.,grunt species,4,1
2016-08-10T00:00:00Z,24.90394,-80.61681,3.7,706,Haemulon sp.,grunt species,9,1
2016-08-10T00:00:00Z,24.90394,-80.61681,3.7,706,Haemulon sp.,grunt species,8,43
2016-08-10T00:00:00Z,24.90407,-80.61699,4.6,706,Haemulon sp.,grunt species,3,2
2016-08-10T00:00:00Z,24.90358,-80.61605,4.3,748,Menidia sp.,silverside species,4,5
2016-08-10T00:00:00Z,24.90358,-80.61605,4.3,704,Coryphopterus sp.,goby species,3,1
2016-08-10T00:00:00Z,24.90358,-80.61605,4.3,748,Menidia sp.,silverside species,3,120
2016-08-10T00:00:00Z,24.90358,-80.61605,4.3,748,Menidia sp.,silverside species,3,250
2016-08-10T00:00:00Z,24.90358,-80.61605,4.3,748,Menidia sp.,silverside species,2,5
2016-08-10T00:00:00Z,24.90358,-80.61605,4.3,748,Menidia sp.,silverside species,2,120
2016-07-11T00:00:00Z,24.65316,-81.02239,5.9,760,drum species,drum species,12,75
2016-07-11T00:00:00Z,24.65306,-81.02208,6.4,760,drum species,drum species,12,75
2016-06-27T00:00:00Z,24.70071,-80.96508,7.6,706,Haemulon sp.,grunt species,5,3
2016-06-27T00:00:00Z,24.70082,-80.96475,7.9,706,Haemulon sp.,grunt species,4,42
2016-06-27T00:00:00Z,24.70082,-80.96475,7.9,706,Haemulon sp.,grunt species,3,1
2016-06-27T00:00:00Z,24.70082,-80.96475,7.9,706,Haemulon sp.,grunt species,3,42
2016-06-27T00:00:00Z,24.70082,-80.96475,7.9,706,Haemulon sp.,grunt species,4,87
2016-06-27T00:00:00Z,24.70071,-80.96508,7.6,706,Haemulon sp.,grunt species,4,72
2016-06-27T00:00:00Z,24.70082,-80.96475,7.9,706,Haemulon sp.,grunt species,5,1
2016-06-27T00:00:00Z,24.70071,-80.96508,7.6,706,Haemulon sp.,grunt species,3,72
2016-06-27T00:00:00Z,24.70071,-80.96508,7.6,706,Haemulon sp.,grunt species,3,3
2016-06-27T00:00:00Z,24.70071,-80.96508,7.6,706,Haemulon sp.,grunt species,4,150
2016-08-12T00:00:00Z,24.86812,-80.58492,8.2,706,Haemulon sp.,grunt species,3,2
2016-08-12T00:00:00Z,24.86812,-80.58492,8.2,706,Haemulon sp.,grunt species,4,9
2016-08-09T00:00:00Z,24.78311,-80.76333,4.4,706,Haemulon sp.,grunt species,15,2
2016-08-09T00:00:00Z,24.78311,-80.76333,4.4,706,Haemulon sp.,grunt species,4,28
2016-08-09T00:00:00Z,24.78311,-80.76333,4.4,706,Haemulon sp.,grunt species,4,60
2016-08-09T00:00:00Z,24.78311,-80.76333,4.4,706,Haemulon sp.,grunt species,3,1
2016-08-09T00:00:00Z,24.78311,-80.76333,4.4,706,Haemulon sp.,grunt species,5,1
2016-08-09T00:00:00Z,24.78311,-80.76333,4.4,706,Haemulon sp.,grunt species,3,28
2016-08-08T00:00:00Z,24.90776,-80.56323,6.7,706,Haemulon sp.,grunt species,3,10
2016-08-08T00:00:00Z,24.90776,-80.56323,6.7,706,Haemulon sp.,grunt species,3,4
2016-08-08T00:00:00Z,24.90768,-80.56291,6.7,706,Haemulon sp.,grunt species,3,12
2016-08-08T00:00:00Z,24.90768,-80.56291,6.7,706,Haemulon sp.,grunt species,4,25
2016-08-08T00:00:00Z,24.90776,-80.56323,6.7,706,Haemulon sp.,grunt species,2,4
2016-08-08T00:00:00Z,24.90768,-80.56291,6.7,706,Haemulon sp.,grunt species,4,12
2016-08-08T00:00:00Z,24.90776,-80.56323,6.7,760,drum species,drum species,7,15
2016-08-08T00:00:00Z,24.90776,-80.56323,6.7,760,drum species,drum species,7,46
2016-08-23T00:00:00Z,24.95421,-80.47223,6.1,706,Haemulon sp.,grunt species,8,1
2016-08-23T00:00:00Z,24.95421,-80.47223,6.1,706,Haemulon sp.,grunt species,7,13
2016-08-23T00:00:00Z,24.95421,-80.47223,6.1,706,Haemulon sp.,grunt species,7,28
2016-08-23T00:00:00Z,24.95421,-80.47223,6.1,706,Haemulon sp.,grunt species,6,1
2016-08-23T00:00:00Z,24.95421,-80.47223,6.1,706,Haemulon sp.,grunt species,6,13
2016-08-24T00:00:00Z,24.91244,-80.53879,6.4,706,Haemulon sp.,grunt species,9,1
2016-08-24T00:00:00Z,24.91244,-80.53879,6.4,706,Haemulon sp.,grunt species,7,39
2016-08-24T00:00:00Z,24.91244,-80.53879,6.4,706,Haemulon sp.,grunt species,6,82
2016-08-24T00:00:00Z,24.91244,-80.53879,6.4,706,Haemulon sp.,grunt species,5,39
2016-08-24T00:00:00Z,24.91244,-80.53879,6.4,706,Haemulon sp.,grunt species,5,1
2016-08-11T00:00:00Z,24.84943,-80.62294,3,753,Scarus sp.,parrotfish species,14,1
2016-07-01T00:00:00Z,24.73448,-80.81059,9.4,706,Haemulon sp.,grunt species,5,2
2016-07-01T00:00:00Z,24.73431,-80.81093,8.7,706,Haemulon sp.,grunt species,4,3
2016-07-01T00:00:00Z,24.73431,-80.81093,8.7,706,Haemulon sp.,grunt species,5,8
2016-07-01T00:00:00Z,24.73431,-80.81093,8.7,706,Haemulon sp.,grunt species,5,3
2016-07-01T00:00:00Z,24.73582,-80.81014,5.6,706,Haemulon sp.,grunt species,4,112
2016-07-01T00:00:00Z,24.73569,-80.8102,6.6,706,Haemulon sp.,grunt species,5,3
2016-07-01T00:00:00Z,24.73582,-80.81014,5.6,706,Haemulon sp.,grunt species,3,2
2016-07-01T00:00:00Z,24.73582,-80.81014,5.6,706,Haemulon sp.,grunt species,3,54
2016-07-01T00:00:00Z,24.73569,-80.8102,6.6,706,Haemulon sp.,grunt species,3,3
2016-07-01T00:00:00Z,24.73569,-80.8102,6.6,700,unknown species,unknown species,2,4
2016-07-01T00:00:00Z,24.73569,-80.8102,6.6,706,Haemulon sp.,grunt species,3,76
2016-07-01T00:00:00Z,24.73582,-80.81014,5.6,706,Haemulon sp.,grunt species,5,2
2016-07-01T00:00:00Z,24.73582,-80.81014,5.6,706,Haemulon sp.,grunt species,4,54
2016-07-01T00:00:00Z,24.73569,-80.8102,6.6,706,Haemulon sp.,grunt species,4,76
2016-07-01T00:00:00Z,24.73569,-80.8102,6.6,748,Menidia sp.,silverside species,6,9
2016-07-01T00:00:00Z,24.73569,-80.8102,6.6,706,Haemulon sp.,grunt species,4,160
2016-07-01T00:00:00Z,24.73569,-80.8102,6.6,748,Menidia sp.,silverside species,5,2
2016-07-01T00:00:00Z,24.73758,-80.80333,11,706,Haemulon sp.,grunt species,4,75
2016-07-01T00:00:00Z,24.73751,-80.80352,10.8,706,Haemulon sp.,grunt species,4,9
2016-07-01T00:00:00Z,24.73751,-80.80352,10.8,706,Haemulon sp.,grunt species,5,30
2016-07-01T00:00:00Z,24.73758,-80.80333,11,706,Haemulon sp.,grunt species,3,24
2016-07-01T00:00:00Z,24.73758,-80.80333,11,706,Haemulon sp.,grunt species,3,1
2016-08-11T00:00:00Z,24.84748,-80.61798,9.8,706,Haemulon sp.,grunt species,5,2
2016-08-11T00:00:00Z,24.84903,-80.61725,6.4,706,Haemulon sp.,grunt species,4,12
2016-08-11T00:00:00Z,24.84903,-80.61725,6.4,706,Haemulon sp.,grunt species,5,6
2016-08-11T00:00:00Z,24.84903,-80.61725,6.4,706,Haemulon sp.,grunt species,5,2
2016-08-11T00:00:00Z,24.84903,-80.61725,6.4,706,Haemulon sp.,grunt species,6,21
2016-08-11T00:00:00Z,24.84903,-80.61725,6.4,706,Haemulon sp.,grunt species,6,10
2016-09-23T00:00:00Z,24.62687,-81.10916,5.2,706,Haemulon sp.,grunt species,4,3
2016-09-23T00:00:00Z,24.62687,-81.10916,5.2,706,Haemulon sp.,grunt species,5,7
2016-09-23T00:00:00Z,24.62687,-81.10916,5.2,706,Haemulon sp.,grunt species,5,3
2016-09-28T00:00:00Z,24.62157,-81.15587,7.6,706,Haemulon sp.,grunt species,4,15
2016-09-28T00:00:00Z,24.62157,-81.15587,7.6,706,Haemulon sp.,grunt species,3,4
2016-09-28T00:00:00Z,24.62168,-81.15603,6.7,706,Haemulon sp.,grunt species,4,28
2016-09-28T00:00:00Z,24.62168,-81.15603,6.7,706,Haemulon sp.,grunt species,3,8
2016-09-28T00:00:00Z,24.62168,-81.15603,6.7,706,Haemulon sp.,grunt species,2,80
2016-09-28T00:00:00Z,24.62168,-81.15603,6.7,748,Menidia sp.,silverside species,2,26
2016-09-28T00:00:00Z,24.62168,-81.15603,6.7,748,Menidia sp.,silverside species,3,1
2016-09-28T00:00:00Z,24.62168,-81.15603,6.7,748,Menidia sp.,silverside species,2,82
2016-07-11T00:00:00Z,24.66222,-81.01364,7,706,Haemulon sp.,grunt species,3,3
2016-09-06T00:00:00Z,24.70914,-80.88505,7,706,Haemulon sp.,grunt species,2,26
2016-09-06T00:00:00Z,24.70914,-80.88505,7,706,Haemulon sp.,grunt species,3,1
2016-09-06T00:00:00Z,24.70895,-80.88525,6.4,706,Haemulon sp.,grunt species,2,131
2016-09-06T00:00:00Z,24.70914,-80.88505,7,706,Haemulon sp.,grunt species,2,82
2016-09-06T00:00:00Z,24.70895,-80.88525,6.4,706,Haemulon sp.,grunt species,2,42
2016-09-06T00:00:00Z,24.70895,-80.88525,6.4,706,Haemulon sp.,grunt species,3,1
2016-07-01T00:00:00Z,24.72787,-80.82096,10.2,706,Haemulon sp.,grunt species,3,1
2016-07-01T00:00:00Z,24.72787,-80.82096,10.2,706,Haemulon sp.,grunt species,3,4
2016-07-01T00:00:00Z,24.72796,-80.82122,8.5,706,Haemulon sp.,grunt species,4,24
2016-07-01T00:00:00Z,24.72796,-80.82122,8.5,706,Haemulon sp.,grunt species,3,7
2016-08-12T00:00:00Z,24.86704,-80.59543,7.5,706,Haemulon sp.,grunt species,5,1
2016-08-12T00:00:00Z,24.86704,-80.59543,7.5,706,Haemulon sp.,grunt species,4,1
2016-08-12T00:00:00Z,24.86704,-80.59543,7.5,706,Haemulon sp.,grunt species,5,4
2016-08-12T00:00:00Z,24.86704,-80.59543,7.5,760,drum species,drum species,14,27
2016-08-09T00:00:00Z,24.76343,-80.75519,9.6,748,Menidia sp.,silverside species,5,12
2016-08-09T00:00:00Z,24.76343,-80.75519,9.6,748,Menidia sp.,silverside species,4,288
2016-08-09T00:00:00Z,24.76343,-80.75519,9.6,748,Menidia sp.,silverside species,3,12
2016-08-09T00:00:00Z,24.76343,-80.75519,9.6,748,Menidia sp.,silverside species,3,288
2016-08-09T00:00:00Z,24.76343,-80.75519,9.6,748,Menidia sp.,silverside species,4,600
2016-09-12T00:00:00Z,24.68605,-80.96228,4.1,706,Haemulon sp.,grunt species,2,5
2016-09-12T00:00:00Z,24.68605,-80.96228,4.1,706,Haemulon sp.,grunt species,2,18
2016-08-10T00:00:00Z,24.7936,-80.69966,7.6,706,Haemulon sp.,grunt species,3,1
2016-07-07T00:00:00Z,24.60907,-81.17291,12.2,706,Haemulon sp.,grunt species,3,41
2016-07-07T00:00:00Z,24.60907,-81.17291,12.2,706,Haemulon sp.,grunt species,3,12
2016-07-07T00:00:00Z,24.60907,-81.17291,12.2,706,Haemulon sp.,grunt species,4,1
2016-07-07T00:00:00Z,24.60929,-81.17262,12.5,748,Menidia sp.,silverside species,3,480
2016-07-07T00:00:00Z,24.60929,-81.17262,12.5,748,Menidia sp.,silverside species,3,4000
2016-07-07T00:00:00Z,24.60907,-81.17291,12.2,748,Menidia sp.,silverside species,3,1125
2016-07-07T00:00:00Z,24.60907,-81.17291,12.2,748,Menidia sp.,silverside species,3,360
2016-07-07T00:00:00Z,24.60929,-81.17262,12.5,748,Menidia sp.,silverside species,4,20
2016-07-07T00:00:00Z,24.60925,-81.1782,10.4,748,Menidia sp.,silverside species,3,96
2016-07-07T00:00:00Z,24.60925,-81.1782,10.4,748,Menidia sp.,silverside species,4,4
2016-07-07T00:00:00Z,24.60925,-81.1782,10.4,748,Menidia sp.,silverside species,3,300
2016-06-23T00:00:00Z,24.64883,-81.03296,10.5,757,damselfish species,damselfish species,6,1
2016-08-09T00:00:00Z,24.7651,-80.73555,15.2,753,Scarus sp.,parrotfish species,23,2
2016-08-23T00:00:00Z,24.95325,-80.45031,18.1,748,Menidia sp.,silverside species,3,30
2016-08-09T00:00:00Z,24.765,-80.75312,10.1,706,Haemulon sp.,grunt species,4,2
2016-08-09T00:00:00Z,24.765,-80.75312,10.1,706,Haemulon sp.,grunt species,5,2
2016-08-09T00:00:00Z,24.765,-80.75312,10.1,706,Haemulon sp.,grunt species,5,6
2016-08-10T00:00:00Z,24.77474,-80.71726,23.9,706,Haemulon sp.,grunt species,3,40
2016-08-24T00:00:00Z,24.94772,-80.45397,26.1,748,Menidia sp.,silverside species,4,30
2016-08-24T00:00:00Z,24.94772,-80.45397,26.1,748,Menidia sp.,silverside species,3,9
2016-08-19T00:00:00Z,24.61636,-81.39076,2.3,748,Menidia sp.,silverside species,4,937
2016-08-19T00:00:00Z,24.61636,-81.39076,2.3,748,Menidia sp.,silverside species,5,12
